#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 908: Alpine Meadows, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qc flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qa flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Density           Value       None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qc flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qa flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Alpine Meadows (908) 
# Washington  SNOTEL Site - 3500 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 19, 2022 10:09:41 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Water Equivalent QC Flag Start of Day Values,Snow Water Equivalent QA Flag Start of Day Values,Snow Density (pct) Start of Day Values,Snow Density QC Flag Start of Day Values,Snow Density QA Flag Start of Day Values
2011-03-05,33.1,V,,34.8,V,U
2011-03-06,33.4,V,,35.9,V,U
2011-03-07,33.4,V,,36.7,V,U
2011-03-08,33.3,V,,37.0,V,U
2011-03-09,35.6,V,,39.6,V,U
2011-03-10,37.3,V,,41.9,V,U
2011-03-11,39.6,V,,41.2,V,U
2011-03-12,39.0,V,,41.1,V,U
2011-03-13,38.8,V,,40.0,V,U
2011-03-14,40.4,V,,42.5,V,U
2011-03-15,40.8,V,,42.5,V,U
2011-03-16,41.8,V,,41.8,V,U
2011-03-17,42.3,V,,41.5,V,U
2011-03-18,41.9,V,,41.5,V,U
2011-03-19,42.4,V,,40.8,V,U
2011-03-20,42.2,V,,41.0,V,U
2011-03-21,42.2,V,,41.8,V,U
2011-03-22,42.3,V,,41.5,V,U
2011-03-23,42.5,V,,42.5,V,U
2011-03-24,42.6,V,,42.6,V,U
2011-03-25,42.5,V,,42.9,V,U
2011-03-26,43.0,V,,43.4,V,U
2011-03-27,43.7,V,,42.8,V,U
2011-03-28,44.8,V,,43.9,V,U
2011-03-29,45.4,V,,43.7,V,U
2011-03-30,48.3,V,,46.4,V,U
2011-03-31,46.8,V,,46.3,V,U
2011-04-01,46.3,V,,47.2,V,U
2011-04-02,46.5,V,,47.9,V,U
2011-04-03,47.0,V,,44.3,V,U
2011-04-04,47.1,V,,45.3,V,U
2011-04-05,50.0,V,,42.4,V,U
2011-04-06,51.6,V,,41.0,V,U
2011-04-07,52.9,V,,40.4,V,U
2011-04-08,53.0,V,,41.4,V,U
2011-04-09,52.9,V,,42.3,V,U
2011-04-10,53.1,V,,43.2,V,U
2011-04-11,55.7,V,,45.3,V,U
2011-04-12,56.3,V,,44.7,V,U
2011-04-13,55.8,V,,45.7,V,U
2011-04-14,56.5,V,,44.8,V,U
2011-04-15,57.5,V,,43.9,V,U
2011-04-16,57.5,V,,45.3,V,U
2011-04-17,58.9,V,,47.5,V,U
2011-04-18,58.9,V,,47.1,V,U
2011-04-19,59.9,V,,44.4,V,U
2011-04-20,60.1,V,,45.2,V,U
2011-04-21,60.2,V,,45.6,V,U
2011-04-22,60.5,V,,45.1,V,U
2011-04-23,60.8,V,,46.8,V,U
2011-04-24,61.4,V,,48.3,V,U
2011-04-25,61.7,V,,49.0,V,U
2011-04-26,63.8,V,,48.3,V,U
2011-04-27,63.7,V,,48.6,V,U
2011-04-28,65.3,V,,46.6,V,U
2011-04-29,66.2,V,,46.6,V,U
2011-04-30,66.0,V,,46.8,V,U
2011-05-01,66.0,V,,47.5,V,U
2011-05-02,66.1,V,,49.0,V,U
2011-05-03,68.2,V,,49.4,V,U
2011-05-04,68.8,V,,49.9,V,U
2011-05-05,68.5,V,,50.4,V,U
2011-05-06,69.2,V,,51.6,V,U
2011-05-07,69.2,V,,51.6,V,U
2011-05-08,69.0,V,,51.5,V,U
2011-05-09,68.9,V,,51.4,V,U
2011-05-10,68.3,V,,51.7,V,U
2011-05-11,68.0,V,,52.3,V,U
2011-05-12,68.9,V,,53.0,V,U
2011-05-13,68.1,V,,53.2,V,U
2011-05-14,67.3,V,,53.4,V,U
2011-05-15,66.8,V,,53.9,V,U
2011-05-16,66.5,V,,54.1,V,U
2011-05-17,67.3,V,,53.4,V,U
2011-05-18,67.1,V,,53.7,V,U
2011-05-19,66.8,V,,54.3,V,U
2011-05-20,66.3,V,,54.8,V,U
2011-05-21,65.8,V,,55.3,V,U
2011-05-22,65.3,V,,55.3,V,U
2011-05-23,65.2,V,,55.7,V,U
2011-05-24,64.9,V,,55.9,V,U
2011-05-25,64.6,V,,55.7,V,U
2011-05-26,64.9,V,,56.4,V,U
2011-05-27,64.3,V,,56.4,V,U
2011-05-28,64.6,V,,56.7,V,U
2011-05-29,64.1,V,,56.7,V,U
2011-05-30,63.4,V,,56.6,V,U
2011-05-31,63.4,V,,57.1,V,U
2011-06-01,63.0,V,,57.3,V,U
2011-06-02,62.8,V,,58.1,V,U
2011-06-03,63.1,V,,59.0,V,U
2011-06-04,62.4,V,,59.4,V,U
2011-06-05,62.9,V,,61.7,V,U
2011-06-06,62.0,V,,62.0,V,U
2011-06-07,61.6,V,,62.9,V,U
2011-06-08,60.5,V,,62.4,V,U
2011-06-09,60.4,V,,63.6,V,U
2011-06-10,59.5,V,,63.3,V,U
2011-06-11,59.0,V,,63.4,V,U
2011-06-12,58.7,V,,63.8,V,U
2011-06-13,58.3,V,,64.8,V,U
2011-06-14,58.4,V,,65.6,V,U
2011-06-15,57.7,V,,65.6,V,U
2011-06-16,57.5,V,,66.1,V,U
2011-06-17,56.4,V,,65.6,V,U
2011-06-18,55.8,V,,66.4,V,U
2011-06-19,55.4,V,,67.6,V,U
2011-06-20,54.3,V,,67.0,V,U
2011-06-21,54.1,V,,67.6,V,U
2011-06-22,54.5,V,,70.8,V,U
2011-06-23,52.5,V,,70.0,V,U
2011-06-24,51.0,V,,68.9,V,U
2011-06-25,50.7,V,,70.4,V,U
2011-06-26,48.7,V,,68.6,V,U
2011-06-27,48.4,V,,71.2,V,U
2011-06-28,47.3,V,,71.7,V,U
2011-06-29,46.7,V,,73.0,V,U
2011-06-30,45.7,V,,72.5,V,U
2011-07-01,45.0,V,,73.8,V,U
2011-07-02,44.1,V,,74.7,V,U
2011-07-03,42.1,V,,73.9,V,U
2011-07-04,41.4,V,,75.3,V,U
2011-07-05,39.7,V,,74.9,V,U
2011-07-06,38.1,V,,76.2,V,U
2011-07-07,37.0,V,,78.7,V,U
2011-07-08,35.7,V,,81.1,V,U
2011-07-09,33.6,V,,76.4,V,U
2011-07-10,32.6,V,,75.8,V,U
2011-07-11,31.6,V,,77.1,V,U
2011-07-12,30.4,V,,77.9,V,U
2011-07-13,30.4,V,,82.2,V,U
2011-07-14,29.6,V,,82.2,V,U
2011-07-15,28.8,V,,84.7,V,U
2011-07-16,26.9,V,,84.1,V,U
2011-07-17,26.0,V,,83.9,V,U
2011-07-18,24.6,V,,84.8,V,U
2011-07-19,23.8,V,,85.0,V,U
2011-07-20,23.8,V,,95.2,V,U
2011-07-21,22.6,V,,94.2,V,U
2011-07-22,21.7,V,,94.3,V,U
2011-07-23,19.6,V,,93.3,V,U
2011-07-24,17.8,V,,98.9,V,U
2011-07-25,15.5,V,,,,
2011-07-26,14.7,V,,,,
2011-07-27,13.6,V,,,,
2011-07-28,12.4,V,,,,
2011-07-29,10.3,V,,,,
2011-07-30,7.7,V,,,,
2011-07-31,4.9,V,,,,
2011-08-01,2.1,E,,,,
2011-08-02,0.0,E,,,,
2011-08-03,0.0,E,,,,
2011-08-04,0.0,E,,,,
2011-08-05,0.0,E,,,,
2011-08-06,0.0,E,,,,
2011-08-07,0.0,E,,,,
2011-08-08,0.0,E,,,,
2011-08-09,0.0,E,,,,
2011-08-10,0.0,E,,,,
2011-08-11,0.0,E,,,,
2011-08-12,0.0,E,,,,
2011-08-13,0.0,E,,,,
2011-08-14,0.0,E,,,,
2011-08-15,0.0,E,,,,
2011-08-16,0.0,E,,,,
2011-08-17,0.0,E,,,,
2011-08-18,0.0,E,,,,
2011-08-19,0.0,E,,,,
2011-08-20,0.0,E,,,,
2011-08-21,0.0,E,,,,
2011-08-22,0.0,E,,,,
2011-08-23,0.0,E,,,,
2011-08-24,0.0,E,,,,
2011-08-25,0.0,E,,,,
2011-08-26,0.0,E,,,,
2011-08-27,0.0,E,,,,
2011-08-28,0.0,E,,,,
2011-08-29,0.0,E,,,,
2011-08-30,0.0,E,,,,
2011-08-31,0.0,E,,,,
2011-09-01,0.0,E,,,,
2011-09-02,0.0,E,,,,
2011-09-03,0.0,E,,,,
2011-09-04,0.0,E,,,,
2011-09-05,0.0,E,,,,
2011-09-06,0.0,E,,,,
2011-09-07,0.0,E,,,,
2011-09-08,0.0,E,,,,
2011-09-09,0.0,E,,,,
2011-09-10,0.0,E,,,,
2011-09-11,0.0,E,,,,
2011-09-12,0.0,E,,,,
2011-09-13,0.0,E,,,,
2011-09-14,0.0,V,,,,
2011-09-15,0.0,V,,,,
2011-09-16,0.0,V,,,,
2011-09-17,0.0,V,,,,
2011-09-18,0.0,V,,,,
2011-09-19,0.0,V,,,,
2011-09-20,0.0,E,,,,
2011-09-21,0.0,V,,,,
2011-09-22,0.0,V,,,,
2011-09-23,0.0,E,,,,
2011-09-24,0.0,E,,,,
2011-09-25,0.0,E,,,,
2011-09-26,0.0,V,,,,
2011-09-27,0.0,V,,,,
2011-09-28,0.0,E,,,,
2011-09-29,0.0,E,,,,
2011-09-30,0.0,V,,,,
2011-10-01,0.0,E,,,,
2011-10-02,0.0,E,,,,
2011-10-03,0.0,E,,,,
2011-10-04,0.0,E,,,,
2011-10-05,0.0,E,,,,
2011-10-06,0.0,E,,,,
2011-10-07,0.0,E,,,,
2011-10-08,0.0,E,,,,
2011-10-09,0.0,E,,,,
2011-10-10,0.0,E,,,,
2011-10-11,0.0,E,,,,
2011-10-12,0.0,E,,,,
2011-10-13,0.0,E,,,,
2011-10-14,0.0,E,,,,
2011-10-15,0.0,E,,,,
2011-10-16,0.0,E,,,,
2011-10-17,0.0,E,,,,
2011-10-18,0.0,E,,,,
2011-10-19,0.0,E,,,,
2011-10-20,0.0,E,,,,
2011-10-21,0.0,E,,,,
2011-10-22,0.0,E,,,,
2011-10-23,0.0,E,,,,
2011-10-24,0.0,E,,,,
2011-10-25,0.0,E,,,,
2011-10-26,0.0,E,,,,
2011-10-27,0.0,E,,,,
2011-10-28,0.0,E,,,,
2011-10-29,0.0,E,,,,
2011-10-30,0.0,E,,,,
2011-10-31,0.0,E,,,,
2011-11-01,0.2,V,,,,
2011-11-02,0.3,V,,,,
2011-11-03,0.6,V,,,,
2011-11-04,0.8,V,,,,
2011-11-05,0.9,V,,,,
2011-11-06,1.4,V,,,,
2011-11-07,1.4,V,,,,
2011-11-08,2.1,V,,70.0,V,U
2011-11-09,2.1,V,,,,
2011-11-10,1.8,V,,90.0,V,U
2011-11-11,1.5,V,,75.0,V,U
2011-11-12,2.6,V,,52.0,V,U
2011-11-13,4.1,V,,51.2,V,U
2011-11-14,4.2,V,,52.5,V,U
2011-11-15,4.8,V,,43.6,V,U
2011-11-16,4.8,V,,40.0,V,U
2011-11-17,5.2,V,,52.0,V,U
2011-11-18,5.9,V,,36.9,V,U
2011-11-19,6.6,V,,33.0,V,U
2011-11-20,6.5,V,,32.5,V,U
2011-11-21,6.6,V,,34.7,V,U
2011-11-22,7.2,V,,36.0,V,U
2011-11-23,8.8,V,,36.7,V,U
2011-11-24,9.6,V,,34.3,V,U
2011-11-25,10.1,V,,34.8,V,U
2011-11-26,10.1,V,,36.1,V,U
2011-11-27,10.0,V,,38.5,V,U
2011-11-28,10.1,V,,38.8,V,U
2011-11-29,10.0,V,,40.0,V,U
2011-11-30,10.9,V,,38.9,V,U
2011-12-01,11.1,V,,38.3,V,U
2011-12-02,11.1,V,,39.6,V,U
2011-12-03,11.1,V,,37.0,V,U
2011-12-04,11.2,V,,38.6,V,U
2011-12-05,11.2,V,,38.6,V,U
2011-12-06,11.3,V,,39.0,V,U
2011-12-07,11.3,V,,39.0,V,U
2011-12-08,11.3,V,,39.0,V,U
2011-12-09,11.5,V,,39.7,V,U
2011-12-10,11.7,V,,41.8,V,U
2011-12-11,11.8,V,,40.7,V,U
2011-12-12,12.0,V,,41.4,V,U
2011-12-13,12.1,V,,40.3,V,U
2011-12-14,12.0,V,,41.4,V,U
2011-12-15,12.2,V,,40.7,V,U
2011-12-16,13.0,V,,41.9,V,U
2011-12-17,13.7,V,,44.2,V,U
2011-12-18,13.6,V,,45.3,V,U
2011-12-19,13.9,V,,46.3,V,U
2011-12-20,13.5,V,,45.0,V,U
2011-12-21,13.7,V,,44.2,V,U
2011-12-22,13.7,V,,42.8,V,U
2011-12-23,13.5,V,,43.5,V,U
2011-12-24,13.6,V,,43.9,V,U
2011-12-25,13.9,V,,46.3,V,U
2011-12-26,13.7,V,,45.7,V,U
2011-12-27,14.1,V,,42.7,V,U
2011-12-28,14.8,V,,49.3,V,U
2011-12-29,13.6,V,,46.9,V,U
2011-12-30,14.8,V,,49.3,V,U
2011-12-31,14.7,V,,44.5,V,U
2012-01-01,14.7,V,,43.2,V,U
2012-01-02,14.7,V,,44.5,V,U
2012-01-03,15.0,V,,46.9,V,U
2012-01-04,14.7,V,,47.4,V,U
2012-01-05,14.4,V,,48.0,V,U
2012-01-06,14.3,V,,46.1,V,U
2012-01-07,14.4,V,,46.5,V,U
2012-01-08,14.6,V,,47.1,V,U
2012-01-09,14.6,V,,47.1,V,U
2012-01-10,14.9,V,,46.6,V,U
2012-01-11,14.8,V,,46.2,V,U
2012-01-12,14.9,V,,46.6,E,U
2012-01-13,14.9,V,,46.6,V,U
2012-01-14,14.8,V,,46.2,V,U
2012-01-15,16.8,V,,40.0,V,U
2012-01-16,17.6,V,,37.4,V,U
2012-01-17,18.8,V,,35.5,V,U
2012-01-18,20.9,V,,32.2,V,U
2012-01-19,21.8,V,,33.5,V,U
2012-01-20,23.1,V,,34.5,V,U
2012-01-21,24.6,V,,39.0,V,U
2012-01-22,24.7,V,,39.8,V,U
2012-01-23,24.9,V,,38.9,V,U
2012-01-24,24.9,V,,39.5,V,U
2012-01-25,25.9,V,,41.8,V,U
2012-01-26,26.3,V,,39.8,V,U
2012-01-27,26.7,V,,39.9,V,U
2012-01-28,26.3,V,,39.8,V,U
2012-01-29,26.7,V,,41.7,V,U
2012-01-30,28.2,V,,46.2,V,U
2012-01-31,27.9,V,,45.7,V,U
2012-02-01,27.6,V,,44.5,V,U
2012-02-02,28.4,V,,41.2,V,U
2012-02-03,28.3,V,,42.2,V,U
2012-02-04,28.2,V,,42.1,V,U
2012-02-05,28.2,V,,42.7,V,U
2012-02-06,28.1,V,,42.6,E,U
2012-02-07,28.1,V,,43.2,V,U
2012-02-08,28.0,V,,43.1,V,U
2012-02-09,28.6,V,,44.7,V,U
2012-02-10,29.0,V,,46.8,V,U
2012-02-11,28.5,V,,47.5,V,U
2012-02-12,28.5,V,,46.7,V,U
2012-02-13,28.2,V,,46.2,V,U
2012-02-14,28.2,V,,45.5,V,U
2012-02-15,28.5,V,,43.2,V,U
2012-02-16,28.6,V,,43.3,V,U
2012-02-17,29.6,V,,45.5,V,U
2012-02-18,30.6,V,,43.1,V,U
2012-02-19,33.1,V,,40.9,V,U
2012-02-20,34.3,V,,39.9,V,U
2012-02-21,36.0,V,,41.9,V,U
2012-02-22,37.8,V,,45.0,V,U
2012-02-23,37.1,V,,44.7,V,U
2012-02-24,36.9,V,,44.5,V,U
2012-02-25,38.5,V,,45.3,V,U
2012-02-26,41.1,V,,38.1,V,U
2012-02-27,41.4,V,,38.7,V,U
2012-02-28,41.3,V,,39.7,V,U
2012-02-29,41.3,V,,40.1,V,U
2012-03-01,42.9,V,,39.0,V,U
2012-03-02,43.6,V,,38.9,V,U
2012-03-03,45.3,V,,39.1,V,U
2012-03-04,47.1,V,,42.8,V,U
2012-03-05,47.1,V,,44.4,V,U
2012-03-06,48.5,V,,42.5,V,U
2012-03-07,48.6,V,,42.3,V,U
2012-03-08,48.9,V,,43.3,V,U
2012-03-09,48.7,V,,44.3,V,U
2012-03-10,49.8,V,,46.1,V,U
2012-03-11,52.0,V,,45.2,V,U
2012-03-12,53.1,V,,43.9,V,U
2012-03-13,54.3,V,,41.4,V,U
2012-03-14,55.0,V,,40.7,V,U
2012-03-15,56.2,V,,40.7,V,U
2012-03-16,59.3,V,,43.9,V,U
2012-03-17,59.8,V,,42.7,V,U
2012-03-18,60.1,V,,41.7,V,U
2012-03-19,60.5,V,,41.7,V,U
2012-03-20,60.7,V,,42.2,V,U
2012-03-21,61.6,V,,42.5,V,U
2012-03-22,61.7,V,,43.1,V,U
2012-03-23,62.0,V,,43.1,V,U
2012-03-24,61.9,V,,43.9,V,U
2012-03-25,61.9,V,,44.9,V,U
2012-03-26,62.4,V,,45.5,V,U
2012-03-27,63.6,V,,46.8,V,U
2012-03-28,63.3,V,,47.2,V,U
2012-03-29,64.2,V,,46.9,V,U
2012-03-30,67.6,V,,49.0,V,U
2012-03-31,67.5,V,,48.6,V,U
2012-04-01,67.4,V,,48.1,V,U
2012-04-02,68.8,V,,46.5,V,U
2012-04-03,68.9,V,,47.5,V,U
2012-04-04,69.1,V,,47.3,V,U
2012-04-05,69.1,V,,48.0,V,U
2012-04-06,69.2,V,,47.7,V,U
2012-04-07,69.9,V,,47.6,V,U
2012-04-08,69.6,V,,48.3,V,U
2012-04-09,69.8,V,,49.2,E,U
2012-04-10,70.5,V,,50.7,E,U
2012-04-11,71.2,V,,52.4,V,U
2012-04-12,72.0,V,,53.3,V,U
2012-04-13,71.4,V,,52.9,V,U
2012-04-14,70.6,V,,52.7,V,U
2012-04-15,70.3,V,,52.9,V,U
2012-04-16,70.0,V,,53.0,V,U
2012-04-17,71.1,V,,54.3,V,U
2012-04-18,70.5,V,,53.8,V,U
2012-04-19,70.4,V,,53.7,V,U
2012-04-20,72.1,V,,55.9,V,U
2012-04-21,71.6,V,,55.1,V,U
2012-04-22,70.7,V,,55.2,V,U
2012-04-23,70.1,V,,56.1,E,U
2012-04-24,69.1,V,,56.2,V,U
2012-04-25,68.3,V,,56.4,V,U
2012-04-26,68.2,V,,56.8,V,U
2012-04-27,67.6,V,,56.3,V,U
2012-04-28,68.0,V,,56.2,E,U
2012-04-29,67.4,V,,56.6,V,U
2012-04-30,67.7,V,,57.4,V,U
2012-05-01,68.1,V,,57.7,V,U
2012-05-02,68.8,V,,57.3,E,U
2012-05-03,69.0,V,,56.1,E,U
2012-05-04,69.4,V,,56.9,V,U
2012-05-05,70.3,V,,56.2,E,U
2012-05-06,70.4,V,,56.3,E,U
2012-05-07,69.9,V,,56.8,V,U
2012-05-08,69.9,V,,58.2,E,U
2012-05-09,69.3,V,,58.2,E,U
2012-05-10,68.8,V,,58.3,E,U
2012-05-11,68.6,V,,59.1,E,U
2012-05-12,68.0,V,,59.1,E,U
2012-05-13,67.7,V,,59.9,E,U
2012-05-14,66.7,V,,60.6,E,U
2012-05-15,65.2,V,,60.4,E,U
2012-05-16,63.9,V,,60.3,E,U
2012-05-17,62.8,V,,60.4,E,U
2012-05-18,61.8,V,,60.0,E,U
2012-05-19,60.9,V,,59.7,V,U
2012-05-20,60.7,V,,60.7,E,U
2012-05-21,60.7,V,,61.9,V,U
2012-05-22,60.1,V,,62.6,V,U
2012-05-23,59.7,V,,62.8,V,U
2012-05-24,59.7,V,,62.2,V,U
2012-05-25,58.8,V,,61.9,V,U
2012-05-26,57.5,V,,62.5,E,U
2012-05-27,56.7,V,,62.3,V,U
2012-05-28,56.1,V,,62.3,V,U
2012-05-29,55.8,V,,62.7,V,U
2012-05-30,55.1,V,,62.6,V,U
2012-05-31,54.5,V,,64.1,V,U
2012-06-01,53.9,V,,64.2,V,U
2012-06-02,53.0,V,,64.6,V,U
2012-06-03,51.7,V,,63.8,V,U
2012-06-04,50.9,V,,63.6,V,U
2012-06-05,50.3,V,,64.5,V,U
2012-06-06,50.3,V,,64.5,E,U
2012-06-07,49.9,V,,64.8,V,U
2012-06-08,49.6,V,,64.4,E,U
2012-06-09,49.1,V,,64.6,E,U
2012-06-10,48.7,V,,64.9,V,U
2012-06-11,47.9,V,,64.7,V,U
2012-06-12,46.8,V,,65.0,E,U
2012-06-13,46.2,V,,66.0,V,U
2012-06-14,44.9,V,,65.1,V,U
2012-06-15,43.9,V,,65.5,V,U
2012-06-16,42.9,V,,66.0,V,U
2012-06-17,42.5,V,,68.5,V,U
2012-06-18,40.8,V,,68.0,V,U
2012-06-19,39.7,V,,66.2,V,U
2012-06-20,38.8,V,,65.8,V,U
2012-06-21,37.5,V,,67.0,E,U
2012-06-22,35.7,V,,66.1,V,U
2012-06-23,35.2,V,,67.7,V,U
2012-06-24,34.0,V,,68.0,E,U
2012-06-25,33.2,V,,67.8,V,U
2012-06-26,32.2,V,,67.1,V,U
2012-06-27,31.7,V,,67.4,V,U
2012-06-28,30.1,V,,68.4,E,U
2012-06-29,28.5,V,,69.5,V,U
2012-06-30,27.3,V,,70.0,V,U
2012-07-01,25.9,V,,71.9,V,U
2012-07-02,24.4,V,,69.7,V,U
2012-07-03,23.3,V,,70.6,V,U
2012-07-04,22.5,V,,70.3,V,U
2012-07-05,21.4,V,,73.8,V,U
2012-07-06,19.5,V,,69.6,E,U
2012-07-07,17.5,V,,70.0,V,U
2012-07-08,15.3,V,,76.5,E,U
2012-07-09,12.6,V,,74.1,V,U
2012-07-10,10.2,V,,72.9,V,U
2012-07-11,7.8,V,,78.0,E,U
2012-07-12,5.0,V,,71.4,E,U
2012-07-13,1.9,V,,63.3,E,U
2012-07-14,0.0,E,,,,
2012-07-15,0.0,E,,,,
2012-07-16,0.0,E,,,,
2012-07-17,0.0,E,,,,
2012-07-18,0.0,E,,,,
2012-07-19,0.0,E,,,,
2012-07-20,0.0,E,,,,
2012-07-21,0.0,E,,,,
2012-07-22,0.0,E,,,,
2012-07-23,0.0,E,,,,
2012-07-24,0.0,E,,,,
2012-07-25,0.0,E,,,,
2012-07-26,0.0,E,,,,
2012-07-27,0.0,E,,,,
2012-07-28,0.0,E,,,,
2012-07-29,0.0,E,,,,
2012-07-30,0.0,E,,,,
2012-07-31,0.0,E,,,,
2012-08-01,0.0,E,,,,
2012-08-02,0.0,E,,,,
2012-08-03,0.0,E,,,,
2012-08-04,0.0,E,,,,
2012-08-05,0.0,E,,,,
2012-08-06,0.0,E,,,,
2012-08-07,0.0,E,,,,
2012-08-08,0.0,E,,,,
2012-08-09,0.0,E,,,,
2012-08-10,0.0,E,,,,
2012-08-11,0.0,E,,,,
2012-08-12,0.0,E,,,,
2012-08-13,0.0,E,,,,
2012-08-14,0.0,E,,,,
2012-08-15,0.0,E,,,,
2012-08-16,0.0,E,,,,
2012-08-17,0.0,E,,,,
2012-08-18,0.0,E,,,,
2012-08-19,0.0,E,,,,
2012-08-20,0.0,E,,,,
2012-08-21,0.0,E,,,,
2012-08-22,0.0,E,,,,
2012-08-23,0.0,E,,,,
2012-08-24,0.0,E,,,,
2012-08-25,0.0,E,,,,
2012-08-26,0.0,E,,,,
2012-08-27,0.0,E,,,,
2012-08-28,0.0,E,,,,
2012-08-29,0.0,E,,,,
2012-08-30,0.0,E,,,,
2012-08-31,0.0,E,,,,
2012-09-01,0.0,E,,,,
2012-09-02,0.0,E,,,,
2012-09-03,0.0,E,,,,
2012-09-04,0.0,E,,,,
2012-09-05,0.0,E,,,,
2012-09-06,0.0,E,,,,
2012-09-07,0.0,E,,,,
2012-09-08,0.0,E,,,,
2012-09-09,0.0,E,,,,
2012-09-10,0.0,E,,,,
2012-09-11,0.0,E,,,,
2012-09-12,0.0,E,,,,
2012-09-13,0.0,E,,,,
2012-09-14,0.0,E,,,,
2012-09-15,0.0,E,,,,
2012-09-16,0.0,E,,,,
2012-09-17,0.0,E,,,,
2012-09-18,0.0,E,,,,
2012-09-19,0.0,E,,,,
2012-09-20,0.0,E,,,,
2012-09-21,0.0,E,,,,
2012-09-22,0.0,E,,,,
2012-09-23,0.0,E,,,,
2012-09-24,0.0,E,,,,
2012-09-25,0.0,E,,,,
2012-09-26,0.0,E,,,,
2012-09-27,0.0,E,,,,
2012-09-28,0.0,E,,,,
2012-09-29,0.0,E,,,,
2012-09-30,0.0,E,,,,
2012-10-01,0.0,E,,,,
2012-10-02,0.0,E,,,,
2012-10-03,0.0,E,,,,
2012-10-04,0.0,E,,,,
2012-10-05,0.0,E,,,,
2012-10-06,0.0,E,,,,
2012-10-07,0.0,E,,,,
2012-10-08,0.0,E,,,,
2012-10-09,0.0,E,,,,
2012-10-10,0.0,V,,,,
2012-10-11,0.0,V,,,,
2012-10-12,0.0,V,,,,
2012-10-13,0.0,V,,,,
2012-10-14,0.0,V,,,,
2012-10-15,0.0,V,,,,
2012-10-16,0.0,V,,,,
2012-10-17,0.0,E,,,,
2012-10-18,0.0,E,,,,
2012-10-19,0.0,V,,,,
2012-10-20,0.0,E,,,,
2012-10-21,1.3,V,,43.3,E,U
2012-10-22,1.9,V,,31.7,E,U
2012-10-23,2.5,V,,25.0,V,U
2012-10-24,3.1,V,,34.4,E,U
2012-10-25,3.2,V,,26.7,V,U
2012-10-26,3.2,V,,24.6,V,U
2012-10-27,3.5,V,,35.0,V,U
2012-10-28,3.0,V,,42.9,V,U
2012-10-29,2.3,V,,46.0,V,U
2012-10-30,1.0,V,,100.0,V,U
2012-10-31,0.4,V,,,,
2012-11-01,0.0,E,,,,
2012-11-02,0.0,E,,,,
2012-11-03,0.0,E,,,,
2012-11-04,0.0,E,,,,
2012-11-05,0.0,E,,,,
2012-11-06,0.0,E,,,,
2012-11-07,0.0,E,,,,
2012-11-08,0.9,V,,,,
2012-11-09,1.0,V,,100.0,V,U
